Time,Lon,Lat,W,T_max,S,P,W_mean,H_min,R,is_river
2025/4/8 12:37,106.6,26.628,15.68237972,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 12:38,106.6,26.628,5.597222328,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 12:39,106.6,26.628,4.087797165,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 12:40,106.6,26.628,7.427860856,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 12:41,106.6,26.628,11.99359894,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 12:42,106.6,26.628,7.469235051,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 12:43,106.6,26.628,15.56656584,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 12:44,106.6,26.628,1.901029325,15.18,1.6,1.35773,19.58699,16.257,3.0234302595256097,1
2025/4/8 12:45,106.6,26.628,3.81062256,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 12:46,106.6,26.628,11.09144411,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 12:47,106.6,26.628,15.0586585,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 12:48,106.6,26.628,10.24726213,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 12:49,106.6,26.628,1.537722826,15.18,1.6,1.35773,19.58699,16.257,3.0234302595256097,1
2025/4/8 12:50,106.6,26.628,3.609096879,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 12:51,106.6,26.628,7.716212317,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 12:52,106.6,26.628,12.48701715,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 12:53,106.6,26.628,8.065379262,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 12:54,106.6,26.628,16.62377357,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 12:55,106.6,26.628,2.347050905,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 12:56,106.6,26.628,2.641964214,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 12:57,106.6,26.628,10.84228169,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 12:58,106.6,26.628,15.52284361,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 12:59,106.6,26.628,12.86702641,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:00,106.6,26.628,13.36529293,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:01,106.6,26.628,16.55039426,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:02,106.6,26.628,9.632883674,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 13:03,106.6,26.628,13.33271524,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:04,106.6,26.628,6.74750354,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 13:05,106.6,26.628,13.88073935,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:06,106.6,26.628,18.13421423,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:07,106.6,26.628,13.35594892,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:08,106.6,26.628,4.29447297,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 13:09,106.6,26.628,2.792219214,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 13:10,106.6,26.628,7.341267904,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 13:11,106.6,26.628,11.79211617,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:12,106.6,26.628,8.123348857,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 13:13,106.6,26.628,16.47257503,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:14,106.6,26.628,2.714606248,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 13:15,106.6,26.628,1.663637678,15.18,1.6,1.35773,19.58699,16.257,3.0234302595256097,1
2025/4/8 13:16,106.6,26.628,9.033472686,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 13:17,106.6,26.628,13.9755068,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:18,106.6,26.628,11.33234395,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:19,106.6,26.628,14.00908947,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:20,106.6,26.628,13.34872341,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:21,106.6,26.628,17.1237793,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:22,106.6,26.628,9.907939911,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 13:23,106.6,26.628,14.27655125,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:24,106.6,26.628,7.160387516,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 13:25,106.6,26.628,14.52738571,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:26,106.6,26.628,18.93411255,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:27,106.6,26.628,13.25927258,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:28,106.6,26.628,4.182804108,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 13:29,106.6,26.628,2.795907493,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 13:30,106.6,26.628,7.394030943,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 13:31,106.6,26.628,12.60050632,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:32,106.6,26.628,7.896249089,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 13:33,106.6,26.628,16.88653183,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:34,106.6,26.628,3.066794425,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 13:35,106.6,26.628,1.585177618,15.18,1.6,1.35773,19.58699,16.257,3.0234302595256097,1
2025/4/8 13:36,106.6,26.628,9.678499706,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 13:37,106.6,26.628,14.38558372,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:38,106.6,26.628,11.64994848,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:39,106.6,26.628,15.4040344,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:40,106.6,26.628,10.9106285,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 13:41,106.6,26.628,7.386879444,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 13:42,106.6,26.628,13.51640701,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:43,106.6,26.628,7.709514782,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 13:44,106.6,26.628,17.21824125,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:45,106.6,26.628,2.578647969,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 13:46,106.6,26.628,2.301607166,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 13:47,106.6,26.628,10.56725513,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 13:48,106.6,26.628,15.35996057,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:49,106.6,26.628,11.20035648,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 13:50,106.6,26.628,6.812433182,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 13:51,106.6,26.628,7.003532389,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 13:52,106.6,26.628,3.134928135,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 13:53,106.6,26.628,3.873569124,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 13:54,106.6,26.628,3.035966659,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 13:55,106.6,26.628,9.93915685,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 13:56,106.6,26.628,8.4332729,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 13:57,106.6,26.628,4.945868759,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 13:58,106.6,26.628,6.83921051,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 13:59,106.6,26.628,9.326578451,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 14:00,106.6,26.628,3.081552505,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 14:01,106.6,26.628,7.304339886,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 14:02,106.6,26.628,13.1163063,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:03,106.6,26.628,7.252393783,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 14:04,106.6,26.628,16.47544631,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:05,106.6,26.628,1.834736379,15.18,1.6,1.35773,19.58699,16.257,3.0234302595256097,1
2025/4/8 14:06,106.6,26.628,2.984294647,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 14:07,106.6,26.628,10.52973159,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 14:08,106.6,26.628,14.89251442,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:09,106.6,26.628,10.32237295,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 14:10,106.6,26.628,2.791213341,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 14:11,106.6,26.628,5.852013493,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 14:12,106.6,26.628,4.477925142,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 14:13,106.6,26.628,8.523444812,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 14:14,106.6,26.628,12.19183044,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:15,106.6,26.628,10.31172825,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 14:16,106.6,26.628,9.50087595,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 14:17,106.6,26.628,6.858103406,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 14:18,106.6,26.628,11.70561437,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:19,106.6,26.628,12.29817483,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:20,106.6,26.628,9.672498466,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 14:21,106.6,26.628,8.648137714,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 14:22,106.6,26.628,9.220854717,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 14:23,106.6,26.628,10.66146386,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 14:24,106.6,26.628,8.983397202,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 14:25,106.6,26.628,13.53162022,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:26,106.6,26.628,10.68621363,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 14:27,106.6,26.628,6.851946195,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 14:28,106.6,26.628,6.388201097,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 14:29,106.6,26.628,9.121313526,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 14:30,106.6,26.628,8.159725293,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 14:31,106.6,26.628,3.674934331,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 14:32,106.6,26.628,6.659472942,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 14:33,106.6,26.628,4.155914783,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 14:34,106.6,26.628,3.952605009,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 14:35,106.6,26.628,4.236628056,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 14:36,106.6,26.628,3.323470116,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 14:37,106.6,26.628,5.012031555,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 14:38,106.6,26.628,3.766091824,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 14:39,106.6,26.628,5.141319752,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 14:40,106.6,26.628,9.417854309,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 14:41,106.6,26.628,10.4251318,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 14:42,106.6,26.628,10.56300449,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 14:43,106.6,26.628,6.941494942,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 14:44,106.6,26.628,6.988862514,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 14:45,106.6,26.628,5.983886719,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 14:46,106.6,26.628,11.17736721,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:47,106.6,26.628,12.6703434,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:48,106.6,26.628,11.65917206,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:49,106.6,26.628,11.53742313,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:50,106.6,26.628,12.21735573,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:51,106.6,26.628,3.454199827,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 14:52,106.6,26.628,4.350678921,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 14:53,106.6,26.628,5.965247154,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 14:54,106.6,26.628,10.73653412,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 14:55,106.6,26.628,8.414931297,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 14:56,106.6,26.628,3.378450871,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 14:57,106.6,26.628,19.949613,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 14:58,106.6,26.628,10.22748677,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 14:59,106.6,26.628,3.033664465,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 15:00,106.6,26.628,7.803820133,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 15:01,106.6,26.628,4.609074585,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 15:02,106.6,26.628,6.520204381,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 15:03,106.6,26.628,15.40759401,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:04,106.6,26.628,7.131242544,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 15:05,106.6,26.628,5.959606703,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 15:06,106.6,26.628,11.34293918,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:07,106.6,26.628,11.09627317,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:08,106.6,26.628,17.75554428,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:09,106.6,26.628,4.853011894,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 15:10,106.6,26.628,9.32637291,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 15:11,106.6,26.628,14.83733177,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:12,106.6,26.628,12.13016415,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:13,106.6,26.628,6.104009151,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 15:14,106.6,26.628,9.114599609,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 15:15,106.6,26.628,12.5488533,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:16,106.6,26.628,6.205373287,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 15:17,106.6,26.628,13.5665453,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:18,106.6,26.628,5.289048767,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 15:19,106.6,26.628,16.22091675,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:20,106.6,26.628,6.690212536,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 15:21,106.6,26.628,11.31339893,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:22,106.6,26.628,9.827468872,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 15:23,106.6,26.628,4.465233612,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 15:24,106.6,26.628,7.199471474,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 15:25,106.6,26.628,8.092231369,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 15:26,106.6,26.628,13.33319302,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:27,106.6,26.628,8.547078514,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 15:28,106.6,26.628,20.0161972,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:29,106.6,26.628,15.87339478,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:30,106.6,26.628,18.24849319,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:31,106.6,26.628,15.76375532,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:32,106.6,26.628,6.584062431,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 15:33,106.6,26.628,10.35183022,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 15:34,106.6,26.628,7.852787835,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 15:35,106.6,26.628,3.993762732,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 15:36,106.6,26.628,6.502871899,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 15:37,106.6,26.628,15.20217725,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:38,106.6,26.628,10.3637937,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 15:39,106.6,26.628,9.32584733,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 15:40,106.6,26.628,15.32169797,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:41,106.6,26.628,9.023269324,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 15:42,106.6,26.628,14.72173214,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:43,106.6,26.628,13.70010757,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:44,106.6,26.628,10.99285603,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 15:45,106.6,26.628,19.78878021,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:46,106.6,26.628,12.19259739,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:47,106.6,26.628,3.742955685,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 15:48,106.6,26.628,10.49700165,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 15:49,106.6,26.628,14.85035133,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:50,106.6,26.628,11.14182186,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:51,106.6,26.628,16.0125103,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:52,106.6,26.628,9.549228668,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 15:53,106.6,26.628,13.0656786,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:54,106.6,26.628,1.454506516,15.18,1.6,1.35773,19.58699,16.257,3.0234302595256097,1
2025/4/8 15:55,106.6,26.628,15.14205265,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 15:56,106.6,26.628,10.89243126,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 15:57,106.6,26.628,4.214496136,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 15:58,106.6,26.628,6.697396278,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 15:59,106.6,26.628,7.213868618,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 16:00,106.6,26.628,13.3715353,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:01,106.6,26.628,7.04114151,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 16:02,106.6,26.628,18.51353645,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:03,106.6,26.628,11.79314804,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:04,106.6,26.628,22.06804276,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:05,106.6,26.628,5.643727328,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 16:06,106.6,26.628,4.253513594,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 16:07,106.6,26.628,18.21563763,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:08,106.6,26.628,13.22104958,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:09,106.6,26.628,17.36587065,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:10,106.6,26.628,12.3140368,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:11,106.6,26.628,14.9636661,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:12,106.6,26.628,10.30611999,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 16:13,106.6,26.628,15.37185278,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:14,106.6,26.628,11.75072766,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:15,106.6,26.628,8.790128434,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 16:16,106.6,26.628,9.872415562,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 16:17,106.6,26.628,10.21383207,15.18,1.6,1.35773,19.58699,16.257,15.765029210383537,1
2025/4/8 16:18,106.6,26.628,3.674537838,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 16:19,106.6,26.628,2.521810647,15.18,1.6,1.35773,19.58699,16.257,3.6713081722810976,1
2025/4/8 16:20,106.6,26.628,4.740561517,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 16:21,106.6,26.628,17.76096538,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:22,106.6,26.628,11.51146132,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:23,106.6,26.628,3.285255671,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 16:24,106.6,26.628,4.899749454,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 16:25,106.6,26.628,11.57725155,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:26,106.6,26.628,9.576660585,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 16:27,106.6,26.628,14.07462103,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:28,106.6,26.628,11.95823626,15.18,1.6,1.35773,19.58699,16.257,18.356540861405488,1
2025/4/8 16:29,106.6,26.628,9.335198202,15.18,1.6,1.35773,19.58699,16.257,12.957558255109756,1
2025/4/8 16:30,106.6,26.628,8.533711645,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 16:31,106.6,26.628,7.824000652,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 16:32,106.6,26.628,5.438226586,15.18,1.6,1.35773,19.58699,16.257,6.262819823303048,1
2025/4/8 16:33,106.6,26.628,8.792742631,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 16:34,106.6,26.628,8.385368742,15.18,1.6,1.35773,19.58699,16.257,11.013924516843293,1
2025/4/8 16:35,106.6,26.628,3.929201603,15.18,1.6,1.35773,19.58699,16.257,4.319186085036585,1
2025/4/8 16:36,106.6,26.628,7.362052293,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
2025/4/8 16:37,106.6,26.628,6.918271969,15.18,1.6,1.35773,19.58699,16.257,7.1266570403103655,1
2025/4/8 16:38,106.6,26.628,4.19278791,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 16:39,106.6,26.628,4.3715623,15.18,1.6,1.35773,19.58699,16.257,5.183023302043902,1
2025/4/8 16:40,106.6,26.628,7.239498944,15.18,1.6,1.35773,19.58699,16.257,8.854331474324999,1
